0	0	0
1	0	-1.77743e+84
2	0	-1.95835e+86
3	0	-2.15549e+88
4	0	-2.37007e+90
5	0	-2.60331e+92
6	0	-2.85646e+94
7	0	-3.13081e+96
8	0	-3.42766e+98
9	0	-3.74836e+100
10	0	-4.09422e+102
11	0	-4.46656e+104
12	0	-4.86669e+106
13	0	-5.29584e+108
14	0	-5.7552e+110
15	0	-6.24585e+112
16	0	-6.76875e+114
17	0	-7.32468e+116
18	0	-7.91426e+118
19	0	-8.53779e+120
20	0	-9.19533e+122
21	0	-9.88653e+124
22	0	-1.06106e+127
23	0	-1.13662e+129
24	0	-1.21514e+131
25	0	-1.29635e+133
26	0	-1.37989e+135
27	0	-1.4653e+137
28	0	-1.55201e+139
29	0	-1.6393e+141
30	0	-1.72628e+143
31	0	-1.81191e+145
32	0	-1.89491e+147
33	0	-1.97375e+149
34	0	-2.04664e+151
35	0	-2.11149e+153
36	0	-2.16582e+155
37	0	-2.2068e+157
38	0	-2.23113e+159
39	0	-2.23507e+161
40	0	-2.21438e+163
41	0	-2.16426e+165
42	0	-2.0794e+167
43	0	-1.95393e+169
44	0	-1.78147e+171
45	0	-1.5552e+173
46	0	-1.26793e+175
47	0	-9.12249e+176
48	0	-4.80727e+178
49	0	4.84521e+178
50	0	0
0	1	0
1	1	-4.24522e+84
2	1	-4.75568e+86
3	1	-5.32464e+88
4	1	-5.95863e+90
5	1	-6.6647e+92
6	1	-7.4506e+94
7	1	-8.32488e+96
8	1	-9.29698e+98
9	1	-1.03772e+101
10	1	-1.15771e+103
11	1	-1.29091e+105
12	1	-1.4387e+107
13	1	-1.6026e+109
14	1	-1.78428e+111
15	1	-1.98558e+113
16	1	-2.2085e+115
17	1	-2.45526e+117
18	1	-2.72829e+119
19	1	-3.03027e+121
20	1	-3.36412e+123
21	1	-3.73305e+125
22	1	-4.14061e+127
23	1	-4.59066e+129
24	1	-5.08744e+131
25	1	-5.63559e+133
26	1	-6.24019e+135
27	1	-6.90677e+137
28	1	-7.64138e+139
