0	0
1	0
2	1.21081e-13
3	4.35635e-12
4	7.7776e-11
5	9.1921e-10
6	8.09466e-09
7	5.66787e-08
8	3.28834e-07
9	1.62647e-06
10	7.00309e-06
11	2.66702e-05
12	9.09676e-05
13	0.000280697
14	0.000790023
15	0.0020419
16	0.00487382
17	0.0107941
18	0.0222682
19	0.0429323
20	0.0775609
21	0.131582
22	0.209975
23	0.315566
24	0.446996
25	0.596988
26	0.751695
27	0.891867
28	0.996068
29	1.04543
30	1.02861
31	0.945198
32	0.805971
33	0.629642
34	0.436915
35	0.244172
36	0.0593822
37	-0.117942
38	-0.292737
39	-0.468296
40	-0.641164
41	-0.799731
42	-0.927363
43	-1.00859
44	-1.03512
45	-1.00864
46	-0.938841
47	-0.83802
48	-0.715221
49	-0.573279
50	-0.410291
51	-0.224426
52	-0.0190449
53	0.195104
54	0.402023
55	0.585707
56	0.735414
57	0.847897
58	0.925493
59	0.971529
60	0.986118
61	0.965083
62	0.902633
63	0.795975
64	0.648813
65	0.471437
66	0.277341
67	0.0785318
68	-0.117536
69	-0.307631
70	-0.489559
71	-0.658518
72	-0.805651
73	-0.919864
74	-0.991794
75	-1.01732
76	-0.998402
77	-0.940819
78	-0.850472
79	-0.730789
80	-0.582894
81	-0.408262
82	-0.211815
83	-0.00317088
84	0.20496
85	0.400254
86	0.573892
87	0.721398
88	0.840884
89	0.930202
90	0.985166
91	1.00019
92	0.970942
93	0.897116
94	0.783447
95	0.638209
96	0.470281
97	0.286737
98	0.0924963
99	-0.107969
100	-0.308334
101	-0.499394
102	-0.670235
103	-0.810929
104	-0.915022
105	-0.980231
106	-1.00706
107	-0.996479
108	-0.948457
109	-0.862343
110	-0.738833
111	-0.581963
112	-0.399633
113	-0.202157
114	0.000233495
115	0.199335
116	0.38919
117	0.564706
118	0.71992
119	0.8474
120	0.939383
121	0.989961
122	0.996862
123	0.961642
124	0.888246
125	0.781022
126	0.643598
127	0.479336
128	0.292867
129	0.091422
130	-0.115213
131	-0.316253
132	-0.502062
133	-0.665545
134	-0.802024
135	-0.907927
136	-0.979465
137	-1.01242
138	-1.00328
139	-0.950999
140	-0.858031
141	-0.729976
142	-0.574001
143	-0.397135
144	-0.205534
145	-0.00505078
146	0.197534
147	0.393759
148	0.573991
149	0.729019
150	0.851786
151	0.938177
152	0.986496
153	0.996167
154	0.966741
155	0.897987
156	0.790979
157	0.649344
158	0.479647
159	0.290534
160	0.0911128
161	-0.110416
162	-0.307097
163	-0.492528
164	-0.659898
165	-0.801708
166	-0.910579
167	-0.980731
168	-1.00919
169	-0.995951
170	-0.943129
171	-0.853672
172	-0.730694
173	-0.577767
174	-0.399874
175	-0.204137
176	0.000367323
177	0.203792
178	0.397018
179	0.572604
180	0.724722
181	0.848382
182	0.938717
183	0.991063
184	1.00188
185	0.969945
186	0.896964
187	0.787197
188	0.646325
189	0.480344
190	0.295164
191	0.0970436
192	-0.106678
193	-0.307314
194	-0.495462
195	-0.662278
196	-0.800683
197	-0.905825
198	-0.974653
199	-1.0051
200	-0.995635
201	-0.945515
202	-0.8557
203	-0.729604
204	-0.573141
205	-0.393906
206	-0.199975
207	0.000973132
208	0.201761
209	0.39522
210	0.573703
211	0.729204
212	0.854227
213	0.942932
214	0.991916
215	1.00016
216	0.968339
217	0.898029
218	0.791458
219	0.651909
220	0.484398
221	0.29598
222	0.0953047
223	-0.108446
224	-0.306653
225	-0.49181
226	-0.657367
227	-0.79722
228	-0.90547
229	-0.976796
230	-1.00735
231	-0.9956
232	-0.942601
233	-0.851501
234	-0.726685
235	-0.573102
236	-0.396195
237	-0.202314
238	0.000880444
239	0.204533
240	0.39937
241	0.576783
242	0.729652
243	0.852525
244	0.941228
245	0.992401
246	1.00344
247	0.972997
248	0.901705
249	0.792613
250	0.650955
251	0.483353
252	0.296931
253	0.0988386
254	-0.103677
255	-0.302917
256	-0.490603
257	-0.658321
258	-0.798414
259	-0.904887
260	-0.973845
261	-1.00329
262	-0.992588
263	-0.942063
264	-0.853082
265	-0.728527
266	-0.573244
267	-0.394031
268	-0.199018
269	0.0032625
270	0.204636
271	0.397535
272	0.574794
273	0.729402
274	0.854607
275	0.944521
276	0.994934
277	1.00388
278	0.971652
279	0.900264
