0	0
1	0
2	4.01339e-21
3	1.58679e-19
4	3.14127e-18
5	4.15628e-17
6	4.1396e-16
7	3.31408e-15
8	2.22377e-14
9	1.28762e-13
10	6.57354e-13
11	3.00828e-12
12	1.25045e-11
13	4.77191e-11
14	1.6868e-10
15	5.56462e-10
16	1.72418e-09
17	5.04544e-09
18	1.40109e-08
19	3.70769e-08
20	9.38464e-08
21	2.27946e-07
22	5.3286e-07
23	1.20197e-06
24	2.62238e-06
25	5.54537e-06
26	1.13876e-05
27	2.27482e-05
28	4.42753e-05
29	8.40815e-05
30	0.000156003
31	0.000283124
32	0.000503171
33	0.000876571
34	0.0014983
35	0.0025149
36	0.00414862
37	0.0067308
38	0.0107475
39	0.0169005
40	0.0261879
41	0.0400083
42	0.0602935
43	0.0896742
44	0.131685
45	0.191009
46	0.273773
47	0.387887
48	0.543429
49	0.753081
50	1.03259
51	1.40128
52	1.88253
53	2.50429
54	3.29949
55	4.30648
56	5.5692
57	7.13734
58	9.06619
59	11.4163
60	14.2526
61	17.6438
62	21.6603
63	26.3731
64	31.8507
65	38.1569
66	45.3476
67	53.4672
68	62.5452
69	72.5917
70	83.5945
71	95.5145
72	108.283
73	121.798
74	135.925
75	150.491
76	165.288
77	180.076
78	194.581
79	208.502
80	221.518
81	233.292
82	243.483
83	251.751
84	257.773
85	261.248
86	261.912
87	259.546
88	253.986
89	245.132
90	232.951
91	217.485
92	198.852
93	177.24
94	152.911
95	126.185
96	97.4406
97	67.0943
98	35.5928
99	3.39631
100	-29.0366
101	-61.2641
102	-92.8759
103	-123.506
104	-152.843
105	-180.64
106	-206.718
107	-230.967
108	-253.346
109	-273.877
110	-292.636
111	-309.743
112	-325.346
113	-339.612
114	-352.708
115	-364.787
116	-375.976
117	-386.366
118	-395.999
119	-404.87
120	-412.916
121	-420.027
122	-426.045
123	-430.776
124	-433.997
125	-435.475
126	-434.975
127	-432.278
128	-427.194
129	-419.574
130	-409.32
131	-396.391
132	-380.809
133	-362.659
134	-342.084
135	-319.279
136	-294.483
137	-267.967
138	-240.022
139	-210.941
140	-181.014
141	-150.506
142	-119.654
143	-88.658
144	-57.6728
145	-26.8096
146	3.86382
147	34.3181
148	64.5549
149	94.598
150	124.482
151	154.241
152	183.898
153	213.453
154	242.878
155	272.105
156	301.031
157	329.508
158	357.355
159	384.354
160	410.269
161	434.845
162	457.827
163	478.968
164	498.044
165	514.859
166	529.261
167	541.139
168	550.438
169	557.147
170	561.307
171	562.997
172	562.33
173	559.442
174	554.478
175	547.583
176	538.89
177	528.511
178	516.53
179	502.997
180	487.93
181	471.315
182	453.113
183	433.27
184	411.721
185	388.409
186	363.289
187	336.344
188	307.591
189	277.089
190	244.939
191	211.286
192	176.317
193	140.252
194	103.336
195	65.8288
196	27.9946
197	-9.91011
198	-47.6454
199	-84.9964
200	-121.778
201	-157.84
202	-193.063
203	-227.36
204	-260.671
205	-292.954
206	-324.181
207	-354.33
208	-383.376
209	-411.285
210	-438.01
211	-463.482
212	-487.616
213	-510.299
214	-531.403
215	-550.781
216	-568.272
217	-583.712
218	-596.94
219	-607.804
220	-616.172
221	-621.942
222	-625.041
223	-625.436
224	-623.135
225	-618.18
226	-610.651
227	-600.654
228	-588.316
229	-573.776
230	-557.176
231	-538.65
232	-518.324
233	-496.306
234	-472.687
235	-447.539
236	-420.92
237	-392.872
238	-363.435
239	-332.642
240	-300.533
241	-267.157
242	-232.576
243	-196.87
244	-160.144
245	-122.523
246	-84.157
247	-45.2211
248	-5.90939
249	33.5667
250	72.985
251	112.119
252	150.744
253	188.646
254	225.628
255	261.514
256	296.152
257	329.42
258	361.22
259	391.477
260	420.139
261	447.166
262	472.525
263	496.189
264	518.126
265	538.295
266	556.648
267	573.123
268	587.647
269	600.138
270	610.505
271	618.656
272	624.498
273	627.947
274	628.929
275	627.387
276	623.283
277	616.605
278	607.368
279	595.615
280	581.416
281	564.867
282	546.089
283	525.218
284	502.403
285	477.798
286	451.556
287	423.822
288	394.729
289	364.394
290	332.919
291	300.391
292	266.882
293	232.46
294	197.19
295	161.14
296	124.39
297	87.0333
298	49.1831
299	10.9721
300	-27.4463
301	-65.8996
302	-104.199
303	-142.146
304	-179.533
305	-216.152
306	-251.803
307	-286.294
308	-319.45
309	-351.116
310	-381.161
311	-409.476
312	-435.978
313	-460.606
314	-483.318
315	-504.087
316	-522.893
317	-539.724
318	-554.563
319	-567.391
320	-578.179
321	-586.891
322	-593.481
323	-597.897
324	-600.084
325	-599.988
326	-597.559
327	-592.758
328	-585.558
329	-575.951
330	-563.946
331	-549.577
332	-532.9
333	-513.994
334	-492.961
335	-469.924
336	-445.023
337	-418.41
338	-390.248
339	-360.7
340	-329.928
341	-298.084
342	-265.312
343	-231.739
344	-197.48
345	-162.637
346	-127.303
347	-91.5653
348	-55.51
349	-19.2279
350	17.1823
351	53.6107
352	89.9338
353	126.014
354	161.701
355	196.832
356	231.236
357	264.734
358	297.149
359	328.305
360	358.036
361	386.187
362	412.62
363	437.217
364	459.881
365	480.537
366	499.129
367	515.623
368	529.999
369	542.248
370	552.371
371	560.372
372	566.255
373	570.022
374	571.67
375	571.192
376	568.575
377	563.804
378	556.862
379	547.734
380	536.409
381	522.891
382	507.192
383	489.347
384	469.409
385	447.453
386	423.578
387	397.902
388	370.564
389	341.715
390	311.518
391	280.139
392	247.748
393	214.509
394	180.579
395	146.107
396	111.228
397	76.0708
398	40.7485
399	5.36817
