0	0	0	0	0	0	0	
1	0	0	0	0	0	0	
2	0	6.01727e-10	0	-1.29193e-12	-1.44063e-32	3.32682e-15	
3	3.99825e-25	1.8354e-08	-1.44561e-26	-3.99723e-11	-2.09437e-26	1.04802e-13	
4	1.15013e-22	2.72428e-07	1.18456e-19	-6.0204e-10	-3.81953e-24	1.611e-12	
5	1.17606e-20	2.62018e-06	1.23877e-17	-5.8776e-09	-2.01869e-22	1.60974e-11	
6	5.22662e-19	1.83418e-05	5.02237e-16	-4.17789e-08	-5.53874e-21	1.17505e-10	
7	1.30634e-17	9.94974e-05	1.15051e-14	-2.30209e-07	-9.76045e-20	6.67605e-10	
8	2.13957e-16	0.000434722	1.75102e-13	-1.02203e-06	-1.2323e-18	3.07109e-09	
9	2.51877e-15	0.00156933	1.93751e-12	-3.75014e-06	-1.19072e-17	1.17476e-08	
10	2.26326e-14	0.00476254	1.65005e-11	-1.15717e-05	-9.20097e-17	3.80786e-08	
11	1.61811e-13	0.0122917	1.12464e-10	-3.03768e-05	-5.86629e-16	1.06037e-07	
12	9.48662e-13	0.0271684	6.31068e-10	-6.83153e-05	-3.15886e-15	2.56245e-07	
13	4.66614e-12	0.0515601	2.97826e-09	-0.000131969	-1.46282e-14	5.4131e-07	
14	1.9602e-11	0.0837902	1.20205e-08	-0.000218429	-5.91069e-14	1.00457e-06	
15	7.1352e-11	0.115332	4.20545e-08	-0.000306546	-2.10891e-13	1.64222e-06	
16	2.27773e-10	0.130714	1.28976e-07	-0.000355172	-6.71187e-13	2.36491e-06	
17	6.4432e-10	0.112683	3.50127e-07	-0.000315782	-1.92227e-12	2.98791e-06	
18	1.63024e-09	0.051345	8.48712e-07	-0.000157639	-4.99319e-12	3.27178e-06	
19	3.72141e-09	-0.0482863	1.8521e-06	0.000109181	-1.18479e-11	3.00481e-06	
20	7.72806e-09	-0.166226	3.66769e-06	0.000430919	-2.58524e-11	2.08578e-06	
21	1.47181e-08	-0.275287	6.64282e-06	0.000731322	-5.21995e-11	5.63764e-07	
22	2.59097e-08	-0.350459	1.10886e-05	0.00094024	-9.81056e-11	-1.37386e-06	
23	4.24742e-08	-0.37335	1.71818e-05	0.0010083	-1.72567e-10	-3.43805e-06	
24	6.52706e-08	-0.331987	2.48603e-05	0.000904919	-2.85503e-10	-5.27356e-06	
25	9.45347e-08	-0.221864	3.37235e-05	0.00061723	-4.46205e-10	-6.50023e-06	
26	1.29549e-07	-0.0510131	4.29447e-05	0.000162805	-6.61116e-10	-6.78229e-06	
27	1.68347e-07	0.155984	5.12289e-05	-0.000395681	-9.31143e-10	-5.9199e-06	
28	2.07559e-07	0.361719	5.68626e-05	-0.00095665	-1.24886e-09	-3.92002e-06	
29	2.42478e-07	0.526305	5.78866e-05	-0.00140897	-1.59618e-09	-1.01011e-06	
30	2.67411e-07	0.616564	5.23694e-05	-0.00166141	-1.94309e-09	2.39891e-06	
31	2.76262e-07	0.609822	3.87315e-05	-0.00165385	-2.24811e-09	5.77082e-06	
32	2.6331e-07	0.49608	1.60913e-05	-0.00135918	-2.46097e-09	8.51412e-06	
33	2.24151e-07	0.282699	-1.53793e-05	-0.000793393	-2.52744e-09	1.0078e-05	
34	1.56704e-07	-0.0018277	-5.4149e-05	-2.9087e-05	-2.39647e-09	1.00694e-05	
35	6.20926e-08	-0.311434	-9.71906e-05	0.000809639	-2.02862e-09	8.34958e-06	
36	-5.48461e-08	-0.5929	-0.000140108	0.00157636	-1.40504e-09	5.0745e-06	
37	-1.85528e-07	-0.79613	-0.000177509	0.00213462	-5.35363e-10	6.7687e-07	
38	-3.1808e-07	-0.88064	-0.000203547	0.00237605	5.36983e-10	-4.18668e-06	
39	-4.38312e-07	-0.821563	-0.000212642	0.00223244	1.73331e-09	-8.72204e-06	
40	-5.31242e-07	-0.617431	-0.000200356	0.00169504	2.94325e-09	-1.2127e-05	
41	-5.8306e-07	-0.29504	-0.000164323	0.000831731	4.03368e-09	-1.37475e-05	
42	-5.83181e-07	0.0940157	-0.000104966	-0.000218675	4.86272e-09	-1.32149e-05	
43	-5.26018e-07	0.483481	-2.58364e-05	-0.00127576	5.29752e-09	-1.05267e-05	
44	-4.12291e-07	0.803938	6.63963e-05	-0.00215183	5.23367e-09	-6.06465e-06	
45	-2.49744e-07	0.99464	0.000162315	-0.00268225	4.61355e-09	-5.46246e-07	
46	-5.29965e-08	1.01725	0.000250596	-0.00275918	3.441e-09	5.09875e-06	
47	1.5772e-07	0.867353	0.000319385	-0.00236486	1.78918e-09	9.91606e-06	
48	3.58762e-07	0.5753	0.000357929	-0.00157973	-2.00057e-10	1.31189e-05	
49	5.25799e-07	0.194549	0.000358106	-0.000551804	-2.32657e-09	1.4216e-05	
50	6.36729e-07	-0.213145	0.000315711	0.000549338	-4.35155e-09	1.30572e-05	
51	6.74676e-07	-0.58644	0.000231513	0.00156018	-6.02464e-09	9.8312e-06	
52	6.30663e-07	-0.86814	0.000111837	0.00232963	-7.11542e-09	5.04315e-06	
53	5.05314e-07	-1.01126	-3.17153e-05	0.00272987	-7.44542e-09	-5.42244e-07	
54	3.09177e-07	-0.989329	-0.000183465	0.00268448	-6.91605e-09	-6.01377e-06	
55	6.18335e-08	-0.804754	-0.000325379	0.00219592	-5.52804e-09	-1.04734e-05	
56	-2.10001e-07	-0.489169	-0.000439064	0.00134883	-3.38914e-09	-1.31975e-05	
57	-4.75441e-07	-0.095754	-0.00050811	0.000287612	-7.07883e-10	-1.37564e-05	
58	-7.03347e-07	0.311746	-0.000520583	-0.000815251	2.2266e-09	-1.20719e-05	
59	-8.66412e-07	0.669059	-0.000471029	-0.00178645	5.07712e-09	-8.42093e-06	
60	-9.44581e-07	0.919459	-0.000361471	-0.00247283	7.49951e-09	-3.39317e-06	
