85	16.3901	2167.69	552.28	-4.91056	-0.000398409	0.216901	
86	17.9899	2133.89	597.314	-4.96026	-0.000440162	0.229391	
87	19.9075	2080.97	647.894	-4.9787	-0.000491474	0.243835	
88	21.7499	2019.55	696.088	-4.97709	-0.000541095	0.257395	
89	23.9462	1937.59	749.406	-4.93747	-0.000602091	0.273126	
90	26.0525	1847.67	799.933	-4.87782	-0.000661049	0.287871	
91	28.5525	1736.51	854.964	-4.77425	-0.000733608	0.305019	
92	30.9458	1618.16	906.777	-4.65116	-0.000803717	0.321068	
93	33.7765	1478.65	962.275	-4.47941	-0.000890093	0.339751	
94	36.4818	1332.97	1014.12	-4.2892	-0.00097353	0.357212	
95	39.6725	1167.06	1068.64	-4.04698	-0.00107633	0.377522	
96	42.7167	996.216	1119.06	-3.78794	-0.00117561	0.396472	
97	46.2986	806.889	1170.98	-3.4752	-0.00129772	0.418454	
98	49.7103	614.072	1218.38	-3.14785	-0.00141559	0.438924	
99	53.7161	405.31	1265.93	-2.76692	-0.00156001	0.46256	
100	57.5251	194.677	1308.57	-2.37413	-0.00169931	0.484514	
101	61.9878	-28.6621	1349.93	-1.92976	-0.00186892	0.509701	
102	66.2241	-252.114	1386.02	-1.47684	-0.00203234	0.533023	
103	71.1759	-484.449	1419.33	-0.976189	-0.00222961	0.559566	
104	75.8681	-715.046	1447.06	-0.470791	-0.00241939	0.584048	
105	81.3381	-950.272	1470.49	0.0767262	-0.00264598	0.611653	
106	86.5117	-1181.86	1488.12	0.624768	-0.00286356	0.636988	
107	92.5242	-1413.57	1499.99	1.20771	-0.00312001	0.665261	
108	98.1994	-1639.74	1505.91	1.78662	-0.00336563	0.691046	
109	104.771	-1861.45	1504.72	2.39183	-0.00365092	0.719498	
110	110.961	-2075.79	1497.54	2.98823	-0.0039233	0.745239	
111	118.099	-2281.19	1482.07	3.60125	-0.00423453	0.773296	
112	124.805	-2477.52	1460.67	4.20056	-0.00453051	0.79842	
113	132.505	-2660.71	1430.04	4.80604	-0.0048627	0.825434	
114	139.719	-2833.27	1393.68	5.39291	-0.00517706	0.849299	
115	147.961	-2988.96	1347.45	5.97506	-0.00552299	0.874562	
116	155.657	-3132.69	1295.8	6.53385	-0.00584834	0.89647	
117	164.406	-3256.38	1234.01	7.07698	-0.0061986	0.919221	
118	172.546	-3367.02	1167.23	7.59224	-0.0065254	0.938428	
119	181.748	-3455.17	1090.45	8.08119	-0.0068686	0.957864	
120	190.275	-3529.45	1009.24	8.53817	-0.00718542	0.973589	
121	199.859	-3579.55	918.601	8.95886	-0.00750845	0.988868	
122	208.698	-3615.27	824.222	9.34399	-0.00780231	1.0003	
123	218.573	-3625.91	721.442	9.68387	-0.00809092	1.01055	
124	227.629	-3621.99	615.713	9.98521	-0.00834775	1.01685	
125	237.684	-3592.92	503.054	10.2337	-0.00858709	1.02118	
126	246.844	-3549.42	388.329	10.4415	-0.00879238	1.0215	
127	256.948	-3481.46	268.541	10.5905	-0.00896766	1.01901	
128	266.08	-3399.53	147.641	10.6973	-0.00910711	1.0125	
129	276.08	-3294.57	23.8663	10.7415	-0.00920441	1.00232	
130	285.032	-3176.42	-100.023	10.7429	-0.00926466	0.98816	
131	294.758	-3037.28	-224.385	10.6799	-0.00927161	0.969474	
132	303.36	-2886	-347.849	10.5742	-0.00924102	0.946922	
133	312.623	-2716.32	-469.307	10.4048	-0.00914758	0.91903	
134	320.689	-2535.81	-588.867	10.1939	-0.00901693	0.88745	
135	329.283	-2339.88	-704.012	9.92196	-0.00881615	0.849814	
136	336.613	-2134.63	-816.304	9.61046	-0.00857936	0.808743	
137	344.326	-1917.19	-921.99	9.24291	-0.00826799	0.761044	
138	350.711	-1692.14	-1023.94	8.83854	-0.00792273	0.710245	
139	357.322	-1458.24	-1117.44	8.38489	-0.00750177	0.65243	
140	362.551	-1218.56	-1206.43	7.89792	-0.00704999	0.591931	
141	367.845	-973.304	-1285.58	7.36993	-0.00652502	0.524244	
142	371.714	-724.216	-1359.54	6.81274	-0.00597322	0.454369	
143	375.489	-472.651	-1422.82	6.22383	-0.00535454	0.37736	
144	377.805	-219.243	-1480.36	5.61036	-0.00471384	0.298738	
145	379.881	33.846	-1526.88	4.97499	-0.0040162	0.213245	
146	380.479	286.769	-1567.28	4.32008	-0.00330207	0.126784	
147	380.707	536.971	-1596.83	3.65307	-0.00254406	0.0338938	
148	379.453	785.021	-1620	2.97182	-0.00177568	-0.0592572	
149	377.725	1028.4	-1632.94	2.28775	-0.000978806	-0.158265	
150	374.526	1267.7	-1639.38	1.5949	-0.000178034	-0.256777	
151	370.779	1500.85	-1636.54	0.90752	0.000634631	-0.360501	
152	365.586	1728.07	-1627.21	0.216849	0.00144455	-0.462932	
153	359.803	1948.15	-1609.78	-0.461346	0.00224989	-0.56991	
154	352.616	2160.56	-1585.98	-1.13743	0.00304589	-0.674772	
155	344.828	2365.24	-1555.36	-1.79555	0.00382229	-0.783535	
156	335.695	2560.64	-1518.61	-2.44631	0.00458299	-0.889344	
157	325.975	2748.08	-1476.32	-3.07523	0.00531176	-0.998448	
158	314.984	2924.75	-1428.24	-3.69179	0.0060189	-1.10376	
159	303.444	3093.48	-1375.82	-4.28414	0.00668531	-1.2118	
160	290.721	3250.11	-1318.02	-4.85945	0.00732473	-1.31522	
161	277.504	3398.95	-1256.96	-5.40953	0.00791857	-1.42083	
162	263.205	3534.51	-1190.99	-5.93822	0.00848072	-1.521	
163	248.475	3662.43	-1122.68	-6.44174	0.00899633	-1.62282	
164	232.777	3776.06	-1049.99	-6.9199	0.00947622	-1.71842	
165	216.714	3882.09	-975.716	-7.37366	0.00991191	-1.8151	
166	199.807	3972.98	-897.647	-7.79848	0.0103085	-1.9048	
167	182.599	4056.14	-818.585	-8.20002	0.0106657	-1.99499	
168	164.68	4123.48	-736.344	-8.56946	0.0109812	-2.07748	
169	146.517	4182.7	-653.572	-8.91675	0.0112633	-2.15978	
170	127.783	4225.59	-568.265	-9.22918	0.0115015	-2.23374	
171	108.85	4259.71	-482.771	-9.52027	0.0117128	-2.30681	
172	89.493	4277.19	-395.407	-9.77417	0.0118787	-2.37095	
173	69.9717	4285.02	-308.102	-10.007	0.0120234	-2.43345	
174	50.1759	4276.08	-219.603	-10.2008	0.0121216	-2.48652	
175	30.2381	4256.44	-131.322	-10.373	0.0122035	-2.53724	
176	10.1794	4220.11	-42.531	-10.5047	0.0122381	-2.5781	
177	-10.0103	4171.98	45.9583	-10.6137	0.0122596	-2.61593	
178	-30.1654	4107.45	134.273	-10.6811	0.0122337	-2.64358	
179	-50.4486	4030.07	222.267	-10.7239	0.0121964	-2.66757	
180	-70.5414	3936.82	309.406	-10.7247	0.0121119	-2.68118	
181	-90.764	3829.84	396.251	-10.6982	0.012016	-2.69059	
182	-110.641	3707.75	481.57	-10.6298	0.0118736	-2.68952	
183	-130.651	3571.38	566.639	-10.531	0.0117186	-2.6838	
184	-150.161	3420.88	649.525	-10.3908	0.0115181	-2.6676	
185	-169.806	3255.98	732.182	-10.217	0.0113022	-2.6464	
186	-188.801	3078.17	812.015	-10.0029	0.0110423	-2.61485	
187	-207.93	2886.32	891.568	-9.75204	0.0107629	-2.57799	
188	-226.261	2683.02	967.678	-9.46266	0.0104414	-2.53105	
189	-244.72	2466.6	1043.33	-9.13387	0.0100951	-2.47855	
190	-262.24	2240.37	1114.96	-8.76887	0.00970896	-2.41635	
191	-279.881	2002.53	1185.78	-8.36266	0.00929163	-2.3484	
192	-296.447	1756.72	1252.01	-7.92321	0.00883747	-2.27124	
193	-313.123	1501.35	1316.91	-7.44201	0.00834515	-2.18822	
194	-328.594	1240	1376.69	-6.93115	0.00781945	-2.09661	
195	-344.164	971.658	1434.4	-6.37965	0.00724883	-1.9991	
196	-358.408	699.448	1486.53	-5.80264	0.0066489	-1.89373	
197	-372.734	423.228	1535.7	-5.18798	0.00599825	-1.78253	
198	-385.625	145.331	1578.86	-4.55252	0.00532301	-1.66431	
199	-398.575	-133.293	1618.08	-3.88441	0.00459317	-1.54048	
200	-409.989	-411.37	1650.94	-3.20068	0.00384411	-1.41058	
201	-421.433	-686.736	1678.86	-2.49125	0.00303924	-1.27545	
202	-431.251	-959.344	1700.18	-1.77175	0.00222119	-1.13528	
203	-441.057	-1225.82	1715.65	-1.0352	0.00134935	-0.99046	
204	-449.16	-1487.38	1724.35	-0.294423	0.000470997	-0.841715	
205	-457.197	-1739.56	1726.49	0.453524	-0.000455712	-0.689071	
206	-463.466	-1984.79	1721.82	1.19971	-0.00138174	-0.53369	
207	-469.603	-2217.74	1710.18	1.94252	-0.00234746	-0.375328	
208	-473.923	-2441.83	1691.78	2.67759	-0.0033049	-0.215466	
209	-478.038	-2651.23	1666.35	3.39872	-0.0042907	-0.053662	
210	-480.302	-2850.06	1634.33	4.10627	-0.00526038	0.108374	
211	-482.287	-3032.36	1595.58	4.78997	-0.00624533	0.271248	
212	-482.403	-3202.58	1550.52	5.45454	-0.00720626	0.433074	
213	-482.176	-3355.06	1499.4	6.0866	-0.00816865	0.59464	
214	-480.078	-3494.2	1442.37	6.69434	-0.00909924	0.753885	
215	-477.587	-3615	1380.22	7.26256	-0.010018	0.911849	
216	-473.244	-3721.46	1312.66	7.80182	-0.0108974	1.06625	
217	-468.476	-3809.52	1241.18	8.29641	-0.0117533	1.21848	
218	-461.892	-3882.51	1164.84	8.75796	-0.012563	1.36595	
219	-454.874	-3937.54	1085.92	9.17164	-0.0133399	1.51056	
220	-446.092	-3977	1002.77	9.54886	-0.0140644	1.64927	
221	-436.883	-3999.31	918.4	9.87677	-0.0147504	1.78462	
222	-425.98	-4005.83	830.483	10.1655	-0.0153785	1.913	
223	-414.664	-3996.23	742.665	10.405	-0.0159661	2.03774	
224	-401.741	-3970.88	651.999	10.6034	-0.0164912	2.15452	
225	-388.417	-3930.59	562.604	10.7538	-0.0169778	2.26753	
226	-373.586	-3874.83	471.076	10.8618	-0.0173981	2.3717	
227	-358.357	-3805.34	381.774	10.9241	-0.0177854	2.47207	
228	-341.737	-3720.9	291.053	10.9433	-0.0181036	2.56282	
229	-324.705	-3623.95	203.242	10.9197	-0.0183968	2.64979	
230	-306.411	-3512.75	114.71	10.8531	-0.0186187	2.72645	
231	-287.672	-3390.21	29.478	10.7467	-0.018825	2.79937	
232	-267.813	-3254.36	-55.8035	10.5981	-0.0189587	2.8614	
233	-247.466	-3108.23	-137.688	10.4131	-0.0190857	2.91968	
234	-226.151	-2949.9	-218.98	10.1871	-0.0191392	2.9666	
235	-204.298	-2782.3	-297.03	9.92796	-0.0191931	3.00972	
236	-181.644	-2603.76	-373.879	9.62984	-0.0191732	3.04112	
237	-158.405	-2416.89	-447.812	9.30171	-0.0191574	3.06862	
238	-134.541	-2220.51	-519.971	8.93706	-0.0190678	3.08419	
239	-110.061	-2016.66	-589.602	8.54538	-0.0189816	3.09575	
240	-85.1422	-1804.87	-656.918	8.12015	-0.0188221	3.09527	
241	-59.5976	-1586.47	-722.031	7.67069	-0.0186609	3.09073	
242	-33.8086	-1361.81	-784.321	7.1911	-0.0184275	3.07417	
243	-7.40995	-1131.43	-844.541	6.68996	-0.0181835	3.05355	
244	19.0308	-896.564	-901.461	6.16253	-0.0178687	3.02106	
245	46.0377	-656.949	-956.16	5.61618	-0.0175323	2.98461	
246	72.8788	-414.695	-1007.12	5.04775	-0.0171273	2.93655	
247	100.216	-168.786	-1055.37	4.46315	-0.0166891	2.88473	
248	127.175	77.8532	-1099.48	3.86099	-0.0161854	2.82169	
249	154.535	326.901	-1140.09	3.24566	-0.0156389	2.75512	
250	181.305	574.736	-1176.21	2.61752	-0.0150308	2.67785	
251	208.356	823.567	-1207.82	1.97956	-0.0143739	2.59733	
252	234.606	1069.23	-1234.64	1.33376	-0.0136601	2.50673	
253	260.996	1314.33	-1255.86	0.681855	-0.0128963	2.41317	
254	286.379	1554.33	-1272.08	0.0272094	-0.0120816	2.31024	
255	311.744	1792.08	-1281.69	-0.629472	-0.0112207	2.20465	
256	335.901	2022.86	-1286.19	-1.28374	-0.0103155	2.0905	
257	359.869	2249.64	-1283.32	-1.93576	-0.00937253	1.97399	
258	382.441	2467.63	-1275.33	-2.58023	-0.00839278	1.84981	
259	404.646	2679.89	-1259.57	-3.2181	-0.00738691	1.72361	
260	425.277	2881.67	-1238.78	-3.84338	-0.00635229	1.59072	
261	445.369	3076.02	-1210.25	-4.45781	-0.0053049	1.45621	
262	463.727	3258.33	-1176.89	-5.05477	-0.00423715	1.31606	
263	481.384	3431.6	-1136.22	-5.63685	-0.00317005	1.1748	
264	497.166	3591.42	-1091.01	-6.19681	-0.00209113	1.02899	
265	512.111	3740.73	-1039.19	-6.73806	-0.00102512	0.882725	
266	525.059	3875.35	-983.23	-7.25286	4.42078e-05	0.73306	
267	537.062	3998.08	-921.52	-7.74527	0.00109023	0.583713	
268	546.972	4105.1	-856.141	-8.20726	0.00213125	0.432139	
269	555.863	4198.96	-785.883	-8.64316	0.00314055	0.281773	
270	562.587	4276.32	-712.496	-9.04507	0.00413683	0.130364	
271	568.253	4339.38	-634.998	-9.41704	0.00509459	-0.0188777	
272	571.703	4385.36	-554.966	-9.75194	0.00603172	-0.167983	
273	574.087	4416.08	-471.436	-10.0528	0.00692456	-0.313947	
274	574.231	4429.4	-386.013	-10.314	0.00778963	-0.458617	
275	573.326	4426.7	-297.563	-10.5369	0.00860509	-0.599216	
276	570.185	4406.56	-207.9	-10.7181	0.00938622	-0.737402	
277	566.033	4369.94	-115.605	-10.8568	0.0101125	-0.870677	
278	559.675	4316.09	-22.8078	-10.9525	0.0107986	-1.00048	
279	552.367	4245.72	72.2026	-11.0017	0.0114247	-1.12466	
280	542.906	4158.6	166.978	-11.0074	0.0120055	-1.24438	
281	532.575	4055.37	263.434	-10.9637	0.0125217	-1.35793	
282	520.171	3936.15	358.902	-10.8765	0.0129881	-1.4661	
283	506.999	3801.77	455.347	-10.7384	0.0133866	-1.56772	
284	491.855	3652.39	550.043	-10.5576	0.0137318	-1.66316	
285	476.07	3489.32	644.84	-10.3261	0.0140071	-1.75182	
286	458.435	3312.5	737.135	-10.0537	0.0142268	-1.83358	
287	440.309	3123.91	828.537	-9.73263	0.0143768	-1.90848	
288	420.475	2923.04	916.706	-9.373	0.0144698	-1.97588	
289	400.322	2712.68	1002.97	-8.96876	0.0144952	-2.03647	
290	378.619	2491.67	1085.3	-8.52901	0.0144633	-2.08906	
291	356.786	2263.68	1164.79	-8.0502	0.0143678	-2.13496	
292	333.577	2026.84	1239.71	-7.53956	0.0142156	-2.1725	
293	310.441	1785.57	1311.03	-6.99646	0.0140045	-2.20353	
294	286.11	1537.34	1377.21	-6.42575	0.0137382	-2.22593	
295	262.065	1287.17	1439.24	-5.82965	0.0134179	-2.24205	
296	237.015	1032.02	1495.62	-5.2106	0.0130447	-2.24938	
297	212.465	777.217	1547.53	-4.57323	0.0126214	-2.25068	
298	187.107	519.445	1593.36	-3.91791	0.0121485	-2.24318	
299	162.463	264.059	1634.52	-3.25096	0.0116282	-2.2299	
300	137.209	7.72425	1669.27	-2.57128	0.011062	-2.20789	
301	112.882	-244.45	1699.24	-1.88613	0.0104502	-2.18042	
302	88.1412	-495.576	1722.54	-1.19365	0.0097971	-2.14442	
303	64.5378	-741.009	1740.93	-0.501327	0.00909971	-2.10332	
304	40.7113	-983.449	1752.49	0.192872	0.00836623	-2.054	
305	18.2271	-1218.86	1758.97	0.88169	0.00759052	-2	
306	-4.29688	-1449.41	1758.54	1.56693	0.00678461	-1.93818	
307	-25.2836	-1671.75	1752.8	2.2418	0.00594031	-1.87221	
308	-46.1381	-1887.46	1740.18	2.90774	0.0050723	-1.79892	
309	-65.2755	-2093.88	1722.01	3.55847	0.00417225	-1.72206	
310	-84.1226	-2292.03	1697.07	4.19508	0.00325554	-1.63848	
311	-101.095	-2479.92	1666.44	4.81181	0.00231568	-1.55196	
312	-117.637	-2658.02	1629.25	5.4095	0.00136658	-1.4594	
313	-132.177	-2825	1586.4	5.98298	0.000405145	-1.36459	
314	-146.163	-2980.83	1537.3	6.5328	-0.000557857	-1.26448	
315	-158.059	-3124.78	1482.8	7.05468	-0.00152178	-1.16282	
316	-169.301	-3256.41	1422.45	7.54869	-0.00247956	-1.05667	
317	-178.406	-3375.5	1357.21	8.01185	-0.00342769	-0.949687	
318	-186.778	-3481.3	1286.63	8.4434	-0.00436211	-0.839043	
319	-193.015	-3574	1211.9	8.84217	-0.00527842	-0.728313	
320	-198.464	-3652.63	1132.4	9.2061	-0.00617376	-0.614791	
321	-201.825	-3717.71	1049.63	9.53631	-0.00704528	-0.501935	
322	-204.366	-3768.14	962.755	9.829	-0.00788896	-0.387176	
323	-204.91	-3804.62	873.541	10.0878	-0.0087057	-0.273864	
324	-204.626	-3826.09	780.916	10.307	-0.00948821	-0.159547	
325	-202.471	-3833.23	686.854	10.4927	-0.0102423	-0.0474871	
326	-199.499	-3825.24	590.117	10.6372	-0.0109563	0.0646876	
327	-194.812	-3802.54	492.732	10.7486	-0.0116408	0.173766	
328	-189.342	-3764.82	393.436	10.8178	-0.0122798	0.282088	
329	-182.329	-3712.06	294.15	10.854	-0.0128872	0.386462	
330	-174.585	-3644.63	193.732	10.8476	-0.0134442	0.489243	
331	-165.482	-3561.92	93.8737	10.8078	-0.0139658	0.587237	
332	-155.716	-3465.11	-6.33205	10.7256	-0.0144327	0.682846	
333	-144.78	-3352.98	-105.477	10.6091	-0.0148585	0.772872	
334	-133.264	-3227.56	-204.19	10.4508	-0.0152259	0.859782	
335	-120.77	-3087.05	-301.324	10.257	-0.0155453	0.940388	
336	-107.793	-2934.3	-397.256	10.0228	-0.0158036	1.01722	
337	-94.032	-2767.1	-491.019	9.75177	-0.016007	1.08712	
338	-79.896	-2588.91	-582.833	9.44227	-0.0161473	1.15267	
339	-65.1765	-2397.38	-671.787	9.09529	-0.0162275	1.21078	
340	-50.1975	-2196.31	-758.075	8.71235	-0.0162438	1.26405	
341	-34.8422	-1983.48	-840.727	8.2922	-0.0161978	1.30949	
342	-19.3491	-1762.76	-920.042	7.83923	-0.0160879	1.34971	
343	-3.69346	-1532.31	-994.904	7.35064	-0.0159172	1.38181	
344	11.975	-1295.77	-1065.82	6.83292	-0.0156839	1.40841	
345	27.5885	-1051.91	-1131.49	6.28267	-0.0153949	1.4267	
346	43.0891	-803.863	-1192.66	5.7075	-0.0150454	1.4393	
347	58.3178	-551.144	-1247.91	5.10429	-0.0146485	1.44348	
348	73.3102	-296.237	-1298.21	4.48085	-0.0141941	1.44191	
349	87.8196	-39.4015	-1342.05	3.83508	-0.013702	1.43186	
350	101.974	217.587	-1380.56	3.17411	-0.0131563	1.4161	
351	115.445	473.808	-1412.26	2.49739	-0.0125828	1.39187	
352	128.45	728.145	-1438.36	1.81078	-0.0119602	1.36209	
353	140.584	979.192	-1457.49	1.11544	-0.0113186	1.32392	
354	152.151	1226.35	-1470.85	0.415711	-0.010633	1.28045	
355	162.676	1467.97	-1477.21	-0.285632	-0.0099352	1.22878	
356	172.545	1703.77	-1477.72	-0.98581	-0.00919887	1.1722	
357	181.218	1932.07	-1471.34	-1.6807	-0.00845544	1.10774	
358	189.16	2152.74	-1459.12	-2.36889	-0.00767923	1.03884	
359	195.775	2364.3	-1440.17	-3.0453	-0.00689979	0.962579	
360	201.599	2566.51	-1415.51	-3.70962	-0.00609365	0.882447	
361	205.992	2758.31	-1384.29	-4.35621	-0.0052881	0.795659	
362	209.554	2939.23	-1347.59	-4.98553	-0.00446218	0.705667	
363	211.615	3108.69	-1304.54	-5.59175	-0.00364185	0.609919	
364	212.822	3265.89	-1256.33	-6.17583	-0.00280768	0.511713	
365	212.505	3410.83	-1202.02	-6.73206	-0.00198619	0.408822	
366	211.33	3542.34	-1142.94	-7.26165	-0.00115749	0.304279	
367	208.657	3660.96	-1078.09	-7.75928	-0.000350857	0.196248	
368	205.144	3765.17	-1008.95	-8.22622	0.000456379	0.0874155	
369	200.209	3856.04	-934.45	-8.65773	0.00123042	-0.0236445	
370	194.468	3931.73	-856.235	-9.05503	0.00199867	-0.134627	
371	187.431	3993.78	-773.21	-9.41414	0.00272213	-0.246571	
372	179.642	4040.12	-687.104	-9.73606	0.00343377	-0.35755	
373	170.718	4072.64	-596.884	-10.0178	0.00409016	-0.468263	
374	161.111	4089.14	-504.281	-10.2599	0.00472925	-0.577129	
375	150.554	4091.81	-408.4	-10.4605	0.00530519	-0.68457	
376	139.396	4078.38	-310.884	-10.6199	0.00585906	-0.789307	
377	127.484	4051.24	-211.041	-10.7371	0.0063453	-0.891536	
