0	0	0	0	0	0	0	
1	0	0	0	0	0	0	
2	0	2.94687e-11	0	-1.16601e-14	6.71062e-34	-3.00455e-15	
3	-1.31865e-22	6.33426e-10	1.65265e-28	-2.62035e-13	1.82162e-25	-6.74533e-14	
4	-1.69011e-20	6.86238e-09	1.02276e-19	-2.97128e-12	3.62239e-23	-7.6439e-13	
5	-8.98658e-19	5.01401e-08	7.60206e-18	-2.2739e-11	1.60534e-21	-5.84835e-12	
6	-2.54246e-17	2.78846e-07	2.29295e-16	-1.325e-10	3.63846e-20	-3.40824e-11	
7	-4.51162e-16	1.26251e-06	4.07323e-15	-6.28562e-10	5.36893e-19	-1.61761e-10	
8	-5.62781e-15	4.85862e-06	5.00236e-14	-2.53374e-09	5.7988e-18	-6.52604e-10	
9	-5.3286e-14	1.63768e-05	4.6449e-13	-8.94089e-09	4.91284e-17	-2.30559e-09	
10	-4.0387e-13	4.94246e-05	3.45216e-12	-2.8229e-08	3.41747e-16	-7.29045e-09	
11	-2.5459e-12	0.000135816	2.13603e-11	-8.10847e-08	2.01605e-15	-2.09795e-08	
12	-1.37342e-11	0.000344312	1.13237e-10	-2.14675e-07	1.03318e-14	-5.56634e-08	
13	-6.48116e-11	0.000813797	5.25658e-10	-5.29375e-07	4.68584e-14	-1.376e-07	
14	-2.72201e-10	0.00180862	2.1735e-09	-1.22626e-06	1.90871e-13	-3.19621e-07	
15	-1.03169e-09	0.00380629	8.11513e-09	-2.68717e-06	7.0667e-13	-7.02547e-07	
16	-3.56916e-09	0.00763004	2.76668e-08	-5.60336e-06	2.40161e-12	-1.4699e-06	
17	-1.13773e-08	0.0146408	8.69302e-08	-1.11737e-05	7.55408e-12	-2.9419e-06	
18	-3.36835e-08	0.0270048	2.53695e-07	-2.13983e-05	2.21459e-11	-5.65627e-06	
19	-9.32447e-08	0.0480518	6.92238e-07	-3.94968e-05	6.08751e-11	-1.0485e-05	
20	-2.42757e-07	0.0827401	1.77609e-06	-7.0487e-05	1.57715e-10	-1.87977e-05	
21	-5.97356e-07	0.138238	4.30601e-06	-0.000121956	3.86861e-10	-3.26834e-05	
22	-1.39541e-06	0.224625	9.90706e-06	-0.000205058	9.02005e-10	-5.52421e-05	
23	-3.1063e-06	0.355715	2.17126e-05	-0.000335769	2.00612e-09	-9.09592e-05	
24	-6.6119e-06	0.54998	4.54801e-05	-0.000536411	4.2693e-09	-0.000146172	
25	-1.34976e-05	0.831551	9.13192e-05	-0.000837454	8.71806e-09	-0.000229637	
26	-2.64976e-05	1.23125	0.000176233	-0.00127958	1.71254e-08	-0.000353199	
27	-5.0145e-05	1.78761	0.000327668	-0.00191594	3.24348e-08	-0.00053256	
28	-9.16794e-05	2.5478	0.00058823	-0.00281462	5.9352e-08	-0.000788144	
29	-0.000162258	3.56834	0.00102161	-0.00406104	1.05133e-07	-0.00114603	
30	-0.000278497	4.91564	0.00171962	-0.00576037	1.80589e-07	-0.00163894	
31	-0.000464349	6.66607	0.00281007	-0.00803963	3.01299e-07	-0.00230723	
32	-0.000753268	8.90561	0.0044649	-0.0110493	4.89016e-07	-0.00319982	
33	-0.00119059	11.729	0.00690784	-0.0149645	7.73196e-07	-0.00437511	
34	-0.00183594	15.2384	0.0104207	-0.0199848	1.19258e-06	-0.00590166	
35	-0.0027656	19.5408	0.0153469	-0.0263336	1.79668e-06	-0.00785871	
36	-0.0040744	24.7458	0.0220923	-0.0342554	2.64712e-06	-0.0103364	
37	-0.00587711	30.9618	0.0311202	-0.0440129	3.81862e-06	-0.0134355	
38	-0.00830891	38.2921	0.0429428	-0.0558808	5.39948e-06	-0.0172674	
39	-0.0115249	46.8301	0.0581062	-0.0701397	7.4917e-06	-0.0219523	
40	-0.0156981	56.6551	0.0771703	-0.0870675	1.02103e-05	-0.0276184	
41	-0.0210166	67.8265	0.100684	-0.10693	1.3682e-05	-0.0343999	
42	-0.0276788	80.3795	0.129156	-0.129968	1.80437e-05	-0.0424343	
43	-0.0358876	94.3202	0.163021	-0.156389	2.34395e-05	-0.0518594	
44	-0.0458435	109.621	0.202608	-0.186354	3.00177e-05	-0.0628107	
45	-0.0577365	126.219	0.2481	-0.219961	3.79272e-05	-0.0754167	
46	-0.0717373	144.011	0.299504	-0.25724	4.73125e-05	-0.0897959	
47	-0.0879883	162.854	0.356615	-0.298139	5.83089e-05	-0.106053	
48	-0.106594	182.567	0.418989	-0.342516	7.10368e-05	-0.124272	
49	-0.127614	202.927	0.48592	-0.390132	8.55948e-05	-0.144519	
50	-0.15105	223.68	0.556428	-0.440651	0.000102053	-0.166831	
51	-0.176845	244.538	0.629256	-0.493636	0.000120446	-0.191218	
52	-0.204876	265.191	0.702876	-0.548553	0.000140765	-0.217658	
53	-0.234946	285.307	0.775516	-0.60478	0.000162952	-0.246096	
54	-0.266791	304.546	0.845195	-0.661613	0.000186891	-0.276442	
55	-0.300076	322.566	0.909771	-0.718286	0.000212404	-0.308574	
56	-0.334402	339.028	0.967007	-0.77398	0.000239246	-0.342332	
57	-0.369312	353.608	1.01464	-0.827846	0.000267104	-0.377527	
58	-0.404299	366.003	1.05047	-0.879025	0.000295594	-0.413935	
59	-0.43882	375.939	1.07244	-0.926664	0.000324261	-0.451307	
60	-0.47231	383.172	1.07874	-0.969943	0.000352588	-0.489366	
61	-0.504192	387.497	1.06787	-1.00809	0.000380001	-0.527813	
62	-0.533901	388.749	1.03877	-1.0404	0.000405882	-0.566332	
63	-0.560892	386.801	0.99086	-1.06624	0.000429582	-0.604593	
64	-0.584661	381.567	0.924143	-1.08509	0.000450443	-0.642254	
65	-0.60476	373	0.839207	-1.09651	0.000467817	-0.678968	
66	-0.620806	361.086	0.737262	-1.10017	0.000481093	-0.714385	
67	-0.632498	345.839	0.620106	-1.09585	0.000489716	-0.748155	
