0	0	0	0	0	0	0	
1	0	0	0	0	0	0	
2	0	9.28876e-13	0	-2.73439e-16	7.27873e-33	9.27106e-17	
3	1.41474e-15	3.0585e-12	-4.08712e-29	-1.25434e-15	-5.96263e-19	3.63437e-16	
4	8.09121e-15	5.97269e-12	1.19917e-14	-3.33395e-15	-4.47358e-18	8.13292e-16	
5	2.56834e-14	9.0852e-12	7.67797e-14	-6.71202e-15	-1.66838e-17	1.40693e-15	
6	5.8315e-14	1.22296e-11	2.66408e-13	-1.14929e-14	-4.211e-17	2.20955e-15	
7	1.03886e-13	1.57489e-11	6.61338e-13	-1.79241e-14	-8.28867e-17	3.45243e-15	
8	1.51817e-13	2.00296e-11	1.31191e-12	-2.64253e-14	-1.38601e-16	5.41727e-15	
9	1.86242e-13	2.5044e-11	2.20995e-12	-3.73168e-14	-2.07529e-16	8.22901e-15	
10	1.93767e-13	3.02242e-11	3.29175e-12	-5.0566e-14	-2.87083e-16	1.1745e-14	
11	1.71232e-13	3.47966e-11	4.46535e-12	-6.5871e-14	-3.75144e-16	1.56541e-14	
12	1.28705e-13	3.84368e-11	5.62962e-12	-8.29831e-14	-4.71973e-16	1.97267e-14	
13	8.62096e-14	4.15246e-11	6.66877e-12	-1.0187e-13	-5.79148e-16	2.39899e-14	
14	6.63676e-14	4.47326e-11	7.44822e-12	-1.22589e-13	-6.96896e-16	2.86449e-14	
15	8.73262e-14	4.8471e-11	7.84454e-12	-1.4513e-13	-8.25867e-16	3.38015e-14	
16	1.59508e-13	5.24329e-11	7.80037e-12	-1.69324e-13	-9.71753e-16	3.92818e-14	
17	2.85646e-13	5.59493e-11	7.36302e-12	-1.9482e-13	-1.1434e-15	4.4737e-14	
18	4.60571e-13	5.86893e-11	6.67696e-12	-2.21141e-13	-1.34339e-15	4.99807e-14	
19	6.68659e-13	6.09578e-11	5.9305e-12	-2.47844e-13	-1.56261e-15	5.5182e-14	
20	8.81944e-13	6.34943e-11	5.27818e-12	-2.74705e-13	-1.78573e-15	6.07168e-14	
21	1.06467e-12	6.68971e-11	4.77556e-12	-3.01705e-13	-2.00076e-15	6.68189e-14	
22	1.18591e-12	7.1199e-11	4.36763e-12	-3.28833e-13	-2.20395e-15	7.33596e-14	
23	1.23408e-12	7.59965e-11	3.94023e-12	-3.5602e-13	-2.3991e-15	7.99619e-14	
24	1.22317e-12	8.08273e-11	3.39359e-12	-3.83308e-13	-2.59389e-15	8.63457e-14	
25	1.18526e-12	8.58073e-11	2.6844e-12	-4.11108e-13	-2.79463e-15	9.26489e-14	
26	1.15378e-12	9.14604e-11	1.82176e-12	-4.40148e-13	-3.00341e-15	9.9397e-14	
27	1.14878e-12	9.83655e-11	8.46008e-13	-4.7123e-13	-3.22096e-15	1.07123e-13	
28	1.17332e-12	1.06521e-10	-1.77868e-13	-5.04962e-13	-3.45097e-15	1.15927e-13	
29	1.22063e-12	1.15129e-10	-1.14805e-12	-5.416e-13	-3.69809e-15	1.2538e-13	
30	1.28373e-12	1.2326e-10	-1.92044e-12	-5.81052e-13	-3.961e-15	1.34919e-13	
31	1.3588e-12	1.3057e-10	-2.34523e-12	-6.23022e-13	-4.22861e-15	1.44349e-13	
32	1.44125e-12	1.37456e-10	-2.34939e-12	-6.67208e-13	-4.48404e-15	1.53984e-13	
33	1.52078e-12	1.44585e-10	-2.0187e-12	-7.13401e-13	-4.71388e-15	1.64292e-13	
34	1.58422e-12	1.52254e-10	-1.61523e-12	-7.61388e-13	-4.91736e-15	1.7538e-13	
35	1.62757e-12	1.60186e-10	-1.50641e-12	-8.1081e-13	-5.10942e-15	1.86828e-13	
36	1.66809e-12	1.67691e-10	-2.04125e-12	-8.61151e-13	-5.31322e-15	1.97994e-13	
37	1.74361e-12	1.74586e-10	-3.4386e-12	-9.11991e-13	-5.54603e-15	2.08595e-13	
38	1.89569e-12	1.81432e-10	-5.73949e-12	-9.63201e-13	-5.81031e-15	2.18993e-13	
39	2.14754e-12	1.89082e-10	-8.82976e-12	-1.01488e-12	-6.09793e-15	2.29898e-13	
40	2.49263e-12	1.9819e-10	-1.24971e-11	-1.06719e-12	-6.40233e-15	2.41763e-13	
41	2.90195e-12	2.08474e-10	-1.64793e-11	-1.12013e-12	-6.72623e-15	2.5437e-13	
42	3.34223e-12	2.19219e-10	-2.04895e-11	-1.17356e-12	-7.07735e-15	2.67038e-13	
43	3.79023e-12	2.29774e-10	-2.42406e-11	-1.2273e-12	-7.4566e-15	2.79236e-13	
44	4.23254e-12	2.40335e-10	-2.74929e-11	-1.28131e-12	-7.85119e-15	2.91101e-13	
45	4.65464e-12	2.51645e-10	-3.01215e-11	-1.33584e-12	-8.24236e-15	3.03351e-13	
46	5.03311e-12	2.64209e-10	-3.21702e-11	-1.39135e-12	-8.62344e-15	3.16666e-13	
47	5.34252e-12	2.78013e-10	-3.38563e-11	-1.44838e-12	-9.01048e-15	3.31127e-13	
48	5.57386e-12	2.92293e-10	-3.55046e-11	-1.50736e-12	-9.43213e-15	3.46177e-13	
49	5.74787e-12	3.06464e-10	-3.74289e-11	-1.56865e-12	-9.90558e-15	3.61182e-13	
50	5.90911e-12	3.20228e-10	-3.9824e-11	-1.63253e-12	-1.04189e-14	3.76003e-13	
51	6.10201e-12	3.34013e-10	-4.27282e-11	-1.69927e-12	-1.09345e-14	3.91115e-13	
52	6.34632e-12	3.48599e-10	-4.60668e-11	-1.76903e-12	-1.14127e-14	4.07132e-13	
53	6.6307e-12	3.64108e-10	-4.97306e-11	-1.84173e-12	-1.18372e-14	4.24154e-13	
54	6.92779e-12	3.80034e-10	-5.3632e-11	-1.91693e-12	-1.2225e-14	4.41586e-13	
55	7.21759e-12	3.9562e-10	-5.77217e-11	-1.99385e-12	-1.26105e-14	4.58595e-13	
