0	0
1	0
2	0.000108391
3	0.00194981
4	0.0160752
5	0.0797701
6	0.262041
7	0.585262
8	0.857131
9	0.666789
10	-0.163093
11	-1.07566
12	-1.18546
13	-0.382858
14	0.530301
15	0.956764
16	0.922547
17	0.409096
18	-0.526076
19	-1.16455
20	-0.922419
21	-0.169658
22	0.567849
23	1.07091
24	0.933862
25	0.0766881
26	-0.768567
27	-1.0612
28	-0.817674
29	-0.0543611
30	0.836319
31	1.10764
32	0.669682
33	-0.0881009
34	-0.867155
35	-1.14483
36	-0.617481
37	0.235837
38	0.896284
39	1.08628
40	0.555097
41	-0.369828
42	-0.983848
43	-1.02377
44	-0.474519
45	0.44475
46	1.05324
47	0.961864
48	0.341891
49	-0.523441
50	-1.10322
51	-0.931222
52	-0.212663
53	0.60401
54	1.10675
55	0.887167
56	0.0878991
57	-0.708283
58	-1.09984
59	-0.828397
60	0.0119373
61	0.806892
62	1.0861
63	0.738978
64	-0.107505
65	-0.893578
66	-1.07962
67	-0.635212
68	0.205074
69	0.956345
70	1.07102
71	0.527276
72	-0.312086
73	-0.998733
74	-1.04985
75	-0.422256
76	0.427929
77	1.032
78	1.01275
79	0.325847
80	-0.538932
81	-1.05718
82	-0.952095
83	-0.22628
84	0.644544
85	1.0848
86	0.881332
87	0.127231
88	-0.730303
89	-1.10148
90	-0.796154
91	-0.0139606
92	0.808704
93	1.11441
94	0.714957
95	-0.0990526
96	-0.869695
97	-1.10498
98	-0.625766
99	0.221229
100	0.931145
101	1.08505
102	0.540695
103	-0.33375
104	-0.982214
105	-1.04362
106	-0.444638
107	0.444002
108	1.03336
109	0.995334
110	0.345789
111	-0.539964
112	-1.0714
113	-0.934293
114	-0.234201
115	0.631883
116	1.10183
117	0.871989
118	0.120681
119	-0.71348
120	-1.11401
121	-0.801234
122	-0.00174032
123	0.793317
124	1.1137
125	0.726766
126	-0.113089
127	-0.866408
128	-1.09734
129	-0.642148
130	0.225307
131	0.935263
132	1.07105
133	0.549564
134	-0.330875
135	-0.994601
136	-1.03501
137	-0.447479
138	0.431838
139	1.04293
140	0.991696
141	0.338707
142	-0.528715
143	-1.07792
144	-0.940998
145	-0.226308
146	0.621994
147	1.0986
148	0.88118
149	0.112392
150	-0.712509
151	-1.10719
152	-0.812423
153	-0.000761537
154	0.797097
155	1.10379
156	0.732513
157	-0.108993
158	-0.874642
159	-1.09118
160	-0.64288
161	0.216152
162	0.942052
163	1.06982
164	0.54498
165	-0.321314
166	-0.997369
167	-1.03929
168	-0.440796
169	0.425442
170	1.04071
171	0.999617
172	0.333977
173	-0.52682
174	-1.07116
175	-0.948162
176	-0.224818
177	0.625872
178	1.09201
179	0.8867
180	0.117093
181	-0.717387
182	-1.1012
183	-0.812051
184	-0.0073063
185	0.802848
186	1.10336
187	0.729687
188	-0.10061
189	-0.876206
190	-1.0943
191	-0.638117
192	0.209544
193	0.937961
194	1.07247
195	0.535754
196	-0.327416
197	-1.00314
198	-1.06059
199	-0.459819
200	0.402974
201	1.00531
202	0.971341
203	0.304541
204	-0.55981
205	-1.08493
206	-0.949033
207	-0.204449
208	0.691925
209	1.19479
210	1.0323
211	0.311944
212	-0.504394
213	-0.884745
214	-0.614551
215	0.121576
216	0.844538
217	1.04001
218	0.541879
219	-0.381944
220	-1.21498
221	-1.44956
222	-0.936959
223	0.00721199
224	0.844573
225	1.0929
226	0.620439
227	-0.236872
228	-0.93752
229	-1.04939
230	-0.481811
231	0.412059
232	1.08678
233	1.15561
234	0.573298
235	-0.305326
236	-0.946459
237	-1.00383
238	-0.473377
239	0.311196
240	0.864491
241	0.893928
242	0.439871
243	-0.196476
244	-0.61465
245	-0.596432
246	-0.229037
247	0.223053
248	0.471675
249	0.392315
250	0.112279
251	-0.148459
252	-0.230874
253	-0.115773
254	0.0489666
255	0.10634
256	0.0323705
257	-0.0900874
258	-0.124566
259	-0.00495547
260	0.165915
261	0.229204
262	0.100806
263	-0.167088
264	-0.371829
265	-0.328774
266	-0.0445858
267	0.302631
268	0.460269
269	0.282613
270	-0.114365
271	-0.455254
272	-0.502482
273	-0.203358
274	0.234313
275	0.499999
276	0.424242
277	0.0589132
278	-0.349617
279	-0.521702
280	-0.364794
281	0.00462825
282	0.358018
