0	0	0	0	-8.55906
1	0	0	0	2.23679
2	0	0	0	9.77749
3	0	0	0	10.6347
4	0	0	0	5.2939
5	0	0	0	-2.84338
6	0	0	0	-9.65098
7	0	0	0	-12.3264
8	0	0	0	-10.0892
9	0	0	0	-4.03208
10	0	0	0	3.34233
11	0	0	0	8.69005
12	0	0	0	9.43344
13	0	0	0	5.31772
14	0	0	0	-1.20642
15	0	0	0	-6.79879
16	0	0	0	-8.92959
17	0	0	0	-6.73807
18	0	0	0	-1.03128
19	0	0	0	5.56043
20	0	0	0	9.57945
21	0	0	0	9.00686
22	0	0	0	4.36337
23	0	0	0	-1.94832
24	0	0	0	-7.21484
25	0	0	0	-8.8448
26	0	0	0	-5.87254
27	0	0	0	0.106615
28	0	0	0	5.88002
29	0	0	0	8.62884
30	0	0	0	7.09195
31	0	0	0	1.61534
32	0	0	0	-5.0945
33	0	0	0	-9.64242
34	0	0	0	-10.0092
35	0	0	0	-5.99763
36	0	0	0	0.587577
37	0	0	0	6.61917
38	0	0	0	9.0525
39	0	0	0	6.91821
40	0	0	0	1.37315
41	0	0	0	-5.07379
42	0	0	0	-9.02092
43	0	0	0	-8.60231
44	0	0	0	-4.19832
45	0	0	0	2.30088
46	0	0	0	7.53405
47	0	0	0	8.91737
48	0	0	0	6.00948
49	0	0	0	-0.0151383
0	1	511.682	-6.4567	-8.45369
1	1	717.13	-4.39334	2.1471
2	1	748.277	-0.509423	9.52131
3	1	631.734	3.09322	10.3804
4	1	311.379	4.71832	5.20457
5	1	-158.908	3.94431	-2.70122
6	1	-561.862	1.54086	-9.32729
7	1	-659.952	-1.31615	-11.9498
8	1	-432.028	-3.53739	-9.80586
9	1	-29.8762	-4.30288	-3.94882
10	1	365.465	-3.12315	3.19904
11	1	644.399	-0.443973	8.39459
12	1	662.703	2.38377	9.12827
13	1	304.681	3.78639	5.14621
14	1	-318.803	3.24662	-1.17913
15	1	-844.823	1.23535	-6.59965
16	1	-953.516	-1.277	-8.65927
17	1	-663.351	-3.32064	-6.52141
18	1	-129.313	-3.83461	-0.972953
19	1	462.836	-2.33733	5.43165
20	1	919.626	0.334456	9.33611
21	1	927.84	2.70322	8.77076
22	1	468.283	3.67415	4.238
23	1	-156.112	3.06722	-1.92128
24	1	-626.223	0.952976	-7.05461
25	1	-815.223	-1.72326	-8.63716
26	1	-670.89	-3.47211	-5.73737
27	1	-157.373	-3.35259	0.0839588
28	1	401.254	-1.5934	5.70842
29	1	704.79	0.898679	8.39796
30	1	667.331	3.18944	6.91861
31	1	345.321	3.90603	1.60865
32	1	-144.513	2.64754	-4.90892
33	1	-559.028	0.215165	-9.33717
34	1	-588.036	-2.33151	-9.70055
35	1	-325.73	-3.82867	-5.80517
36	1	81.2213	-3.50767	0.585455
37	1	493.632	-1.41707	6.42748
38	1	599.172	1.2372	8.77852
39	1	346.852	3.21953	6.70329
40	1	-123.33	3.74363	1.30829
41	1	-607.85	2.28985	-4.96466
42	1	-848.492	-0.249145	-8.79709
43	1	-700.687	-2.56657	-8.38134
44	1	-205.642	-3.78431	-4.08803
45	1	402.415	-3.04749	2.24376
46	1	874.568	-0.807958	7.33657
47	1	976.677	1.68726	8.67996
48	1	612.803	3.49928	5.84954
49	1	0	0.0244212	-0.0147443
0	2	1010.76	-12.7127	-8.14015
1	2	1409.66	-8.61729	2.00592
2	2	1470.46	-1.01109	9.02128
3	2	1240.88	6.04012	9.87789
4	2	611.211	9.22486	5.02238
5	2	-312.638	7.71852	-2.43075
6	2	-1104	3.02581	-8.70093
7	2	-1298.08	-2.5563	-11.2171
8	2	-852.566	-6.90016	-9.2522
9	2	-65.9474	-8.40308	-3.78304
10	2	708.777	-6.10615	2.92452
11	2	1256.47	-0.874592	7.82215
12	2	1297.04	4.65102	8.5366
13	2	602.132	7.39529	4.81243
14	2	-612.935	6.34021	-1.12498
15	2	-1640.44	2.40921	-6.21263
16	2	-1855.58	-2.50165	-8.13381
17	2	-1292.05	-6.49454	-6.10107
18	2	-254.477	-7.49733	-0.863179
19	2	897.075	-4.56963	5.17804
20	2	1785.62	0.6591	8.85663
21	2	1802.08	5.29739	8.30727
22	2	908.787	7.19899	3.99455
23	2	-307.263	6.00632	-1.86555
24	2	-1222.86	1.86256	-6.73465
25	2	-1587.7	-3.37607	-8.22621
26	2	-1300.26	-6.79538	-5.47182
27	2	-292.824	-6.5635	0.0426954
28	2	798.55	-3.12614	5.37348
29	2	1385.07	1.74912	7.94482
30	2	1304.74	6.22948	6.58024
31	2	669.448	7.63595	1.59178
32	2	-293.93	5.1819	-4.5521
33	2	-1106.03	0.424695	-8.74115
34	2	-1163.22	-4.55727	-9.10172
35	2	-649.896	-7.48131	-5.44163
36	2	152.451	-6.84755	0.574715
37	2	969.122	-2.76314	6.05921
38	2	1182.65	2.41974	8.25057
39	2	692.677	6.29898	6.28443
40	2	-223.044	7.32467	1.18197
41	2	-1172.2	4.4756	-4.74953
42	2	-1654.34	-0.492228	-8.35618
43	2	-1374.18	-5.02633	-7.94286
44	2	-409.878	-7.40886	-3.86942
45	2	769.329	-5.96309	2.12818
46	2	1684.29	-1.57933	6.94815
47	2	1890.12	3.30175	8.2179
48	2	1190.87	6.84775	5.53837
49	2	0	0.0478889	-0.0131756
0	3	1484.96	-18.6372	-7.62618
1	3	2073.13	-12.6356	1.80799
2	3	2163.89	-1.51078	8.28481
3	3	1825.39	8.80451	9.12991
4	3	897.982	13.4733	4.73868
5	3	-461.435	11.29	-2.05387
6	3	-1625.99	4.45079	-7.80125
