0	0	0	0.0225785	-2.70583e-05	-6.15112e-05	0	
1	-9.57998e-19	-0.000199966	0.362752	-0.000761761	-0.000973219	-1.48567e-06	
2	0.00358471	-0.0101955	1.94614	-0.00840751	-0.00532235	-5.6859e-05	
3	0.0902772	-0.220895	2.93713	-0.0480892	-0.0113859	-0.000845746	
4	0.716823	-2.26354	-10.3512	-0.15691	-0.000268341	-0.00577741	
5	1.85312	-12.1669	-49.3292	-0.299679	0.0348671	-0.0195434	
6	-1.5863	-37.61	-71.3889	-0.31374	0.0283029	-0.0334554	
7	-16.4912	-71.3108	-8.73287	-0.11601	-0.0722828	-0.0257458	
8	-29.9604	-85.0669	84.8791	0.0794692	-0.154498	-0.00269643	
9	-13.6778	-63.8059	82.1147	0.0750159	-0.149786	0.00415712	
10	25.4718	-35.3424	38.3694	0.031822	-0.231039	0.00167213	
11	48.2569	-34.3778	77.854	0.0569556	-0.350026	0.00837116	
12	55.1919	-50.5916	103.534	-0.0336109	-0.214307	0.000222864	
13	77.4822	-50.9742	66.0902	-0.165994	-0.0916377	-0.0144496	
14	102.673	-36.0002	121.333	-0.120858	-0.305761	0.0103152	
15	106.753	-31.9274	188.545	-0.0868115	-0.347544	0.03177	
16	118.762	-45.8909	111.094	-0.107557	-0.127117	-0.0122302	
17	153.384	-55.6969	88.3705	0.0552151	-0.257467	-0.0431984	
18	169.749	-40.0136	166.481	0.093351	-0.402393	-0.00600351	
19	167.562	-17.6716	160.184	-0.189719	-0.195756	-0.0010632	
20	182.691	-18.5183	227.048	-0.259642	-0.282268	-0.0294181	
21	207.478	-24.6848	392.35	-0.105031	-0.508881	-0.0033859	
22	236.923	-21.371	372.688	-0.139257	-0.371435	0.0165841	
23	272.614	-31.5438	311.453	-0.179328	-0.383967	-0.00977491	
24	289.31	-41.8672	380.751	-0.169923	-0.522965	-0.0373328	
25	298.878	-26.7556	402.225	-0.276255	-0.424704	-0.0415497	
26	328.847	-17.0226	416.273	-0.278835	-0.479106	0.00752411	
27	364.131	-35.5569	472.404	-0.162747	-0.558427	0.0091558	
28	385.48	-51.3769	482.201	-0.0697104	-0.463859	-0.0790166	
29	399.033	-29.9928	544.304	0.0436642	-0.55765	-0.065275	
30	428.607	15.901	605.511	0.00784629	-0.604601	0.00788562	
31	465.265	31.7924	580.88	-0.165049	-0.543422	-0.0476769	
32	477.1	19.8268	615.968	-0.228904	-0.650815	-0.110881	
33	490.691	39.6842	638.845	-0.302286	-0.620872	-0.0485778	
34	530.045	57.2719	630.808	-0.36597	-0.577038	-0.0027631	
35	552.352	23.2265	739.805	-0.287707	-0.703588	-0.0945035	
36	547.896	14.8843	781.051	-0.268548	-0.658368	-0.1514	
37	569.277	51.7462	728.386	-0.255	-0.665074	-0.0595874	
38	615.272	54.7766	758.417	-0.207414	-0.777248	-0.0608583	
39	624.005	46.3703	774.303	-0.298698	-0.725567	-0.174341	
40	612.398	67.967	822.565	-0.331797	-0.761881	-0.136472	
41	643.843	71.728	924.609	-0.297961	-0.782665	-0.0797109	
42	680.733	57.8836	933.033	-0.350466	-0.733116	-0.161404	
43	677.19	75.1901	944.86	-0.371995	-0.887748	-0.176864	
44	680.123	91.4546	952.948	-0.391818	-0.899435	-0.135335	
45	708.138	74.5158	913.246	-0.336568	-0.804807	-0.178604	
46	721.501	80.2525	927.11	-0.249238	-0.912386	-0.214007	
47	719.252	106.314	931.883	-0.380472	-0.878192	-0.19983	
48	727.966	97.9611	952.633	-0.429378	-0.827298	-0.204144	
49	736.703	96.7862	1009.75	-0.286883	-0.968299	-0.23236	
50	733.204	128.17	1004.38	-0.260965	-0.965025	-0.265828	
51	737.696	144.009	1006.14	-0.272384	-0.910737	-0.271847	
52	744.99	146.004	997.492	-0.338394	-0.963724	-0.248023	
53	742.784	149.619	965.251	-0.555904	-1.00912	-0.272873	
54	740.293	148.89	998.938	-0.673988	-1.01734	-0.328807	
55	729.965	147.755	1002.7	-0.573718	-0.974489	-0.312804	
56	720.977	133.437	985.689	-0.431998	-1.01873	-0.293725	
57	727.184	116.461	1002.9	-0.422271	-1.0857	-0.35856	
58	720.634	128.095	967.083	-0.423163	-1.02641	-0.3847	
59	699.023	144.736	946.168	-0.348739	-1.0705	-0.349454	
60	693.249	145.773	960.207	-0.430503	-1.14132	-0.393988	
61	687.432	152.867	939.963	-0.533796	-1.08666	-0.429698	
62	667.602	158.056	932.27	-0.448381	-1.09065	-0.384543	
63	661.767	146.223	928.764	-0.446463	-1.11056	-0.421083	
64	647.809	145.714	932.321	-0.515184	-1.1407	-0.473979	
65	609.771	160.254	907.598	-0.478819	-1.20088	-0.437696	
66	602.984	152.39	790.384	-0.469303	-1.17149	-0.454591	
67	613.406	138.273	735.263	-0.469206	-1.1658	-0.516673	
68	574.907	156.862	765.426	-0.462689	-1.17683	-0.509966	
69	525.144	168.502	755.535	-0.493411	-1.15568	-0.483514	
70	523.687	140.624	761.387	-0.453371	-1.20559	-0.516919	
71	519.759	132.086	757.103	-0.437756	-1.23075	-0.56968	
72	480.693	164.564	684.918	-0.510105	-1.24329	-0.553003	
73	457.516	165.927	627.637	-0.531727	-1.27936	-0.532071	
74	439.511	125.65	610.767	-0.558398	-1.24519	-0.577947	
75	405.713	120.268	606.053	-0.631369	-1.25119	-0.582404	
76	393.06	135.648	565.167	-0.631763	-1.28832	-0.566944	
77	377.534	98.7142	510.824	-0.518856	-1.28211	-0.62545	
78	334.338	66.509	510.8	-0.385597	-1.31431	-0.630857	
79	309.715	103.012	485.369	-0.332698	-1.33272	-0.577489	
